AccID	clade	qc.overallStatus
EPI_ISL_12510115	21L (Omicron)	good
EPI_ISL_12510116	21L (Omicron)	good
EPI_ISL_12510117	21L (Omicron)	good
EPI_ISL_12510118	21L (Omicron)	good
EPI_ISL_12510119	21L (Omicron)	good
EPI_ISL_12510120	21K (Omicron)	good
EPI_ISL_12510121	21L (Omicron)	good
EPI_ISL_12510122	21L (Omicron)	good
EPI_ISL_12510123	21L (Omicron)	good
EPI_ISL_12510124	21L (Omicron)	good
EPI_ISL_12510125	21L (Omicron)	good
EPI_ISL_12510126	21L (Omicron)	good
EPI_ISL_12510127	21L (Omicron)	good
EPI_ISL_12510128	21L (Omicron)	good
EPI_ISL_12510129	21L (Omicron)	good
EPI_ISL_12510130	21L (Omicron)	good
EPI_ISL_12510131	21L (Omicron)	good
EPI_ISL_12510132	21L (Omicron)	good
EPI_ISL_12510133	21L (Omicron)	good
EPI_ISL_12510134	21L (Omicron)	good
EPI_ISL_12510135	21L (Omicron)	good
EPI_ISL_12510136	21L (Omicron)	good
EPI_ISL_12510137	21L (Omicron)	good
EPI_ISL_12510138	21L (Omicron)	good
EPI_ISL_12510139	21L (Omicron)	good
EPI_ISL_12510140	21L (Omicron)	good
EPI_ISL_12510141	21L (Omicron)	good
EPI_ISL_12510142	21L (Omicron)	mediocre
EPI_ISL_12510143	21L (Omicron)	bad
EPI_ISL_12510144	21L (Omicron)	good
EPI_ISL_12510145	21L (Omicron)	good
EPI_ISL_12510146	21L (Omicron)	good
EPI_ISL_12510147	21L (Omicron)	good
EPI_ISL_12510148	21L (Omicron)	good
EPI_ISL_12510149	21L (Omicron)	good
EPI_ISL_12510150	21L (Omicron)	good
EPI_ISL_12510151	21L (Omicron)	good
EPI_ISL_12510152	21L (Omicron)	good
EPI_ISL_12510153	21L (Omicron)	good
EPI_ISL_12510154	21L (Omicron)	good
EPI_ISL_12510155	21L (Omicron)	good
EPI_ISL_12510156	21L (Omicron)	good
EPI_ISL_12510157	21L (Omicron)	good
EPI_ISL_12510158	21L (Omicron)	good
EPI_ISL_12510159	21L (Omicron)	mediocre
EPI_ISL_12510160	21L (Omicron)	good
EPI_ISL_12510161	21L (Omicron)	good
EPI_ISL_12510162	21L (Omicron)	good
EPI_ISL_12510163	21L (Omicron)	good
EPI_ISL_12510164	21L (Omicron)	good
EPI_ISL_12510165	21L (Omicron)	good
EPI_ISL_12510166	21L (Omicron)	good
EPI_ISL_12510167	21L (Omicron)	good
EPI_ISL_12510168	21L (Omicron)	good
EPI_ISL_12510169	21L (Omicron)	good
EPI_ISL_12510170	21L (Omicron)	good
EPI_ISL_12510171	21L (Omicron)	good
EPI_ISL_12510172	21L (Omicron)	good
EPI_ISL_12510173	21L (Omicron)	good
EPI_ISL_12510174	21L (Omicron)	good
EPI_ISL_12510175	21L (Omicron)	good
EPI_ISL_12510176	21L (Omicron)	good
EPI_ISL_12510177	21L (Omicron)	good
EPI_ISL_12510178	21L (Omicron)	good
EPI_ISL_12510179	21L (Omicron)	good
EPI_ISL_12510180	21L (Omicron)	good
EPI_ISL_12510181	21L (Omicron)	good
EPI_ISL_12510182	21L (Omicron)	mediocre
EPI_ISL_12510183	21L (Omicron)	good
EPI_ISL_12510184	21L (Omicron)	good
EPI_ISL_12510185	21L (Omicron)	good
EPI_ISL_12510186	21L (Omicron)	good
EPI_ISL_12510187	21L (Omicron)	good
EPI_ISL_12510188	21L (Omicron)	good
EPI_ISL_12510189	21L (Omicron)	good
EPI_ISL_12510190	21L (Omicron)	good
EPI_ISL_12510191	21L (Omicron)	good
EPI_ISL_12510192	21L (Omicron)	good
EPI_ISL_12510193	21L (Omicron)	good
EPI_ISL_12510194	21L (Omicron)	good
EPI_ISL_12510195	21L (Omicron)	good
EPI_ISL_12510196	21L (Omicron)	good
EPI_ISL_12510197	21L (Omicron)	good
EPI_ISL_12510198	21L (Omicron)	good
EPI_ISL_12510199	21L (Omicron)	good
EPI_ISL_12510200	21L (Omicron)	good
EPI_ISL_12510201	21L (Omicron)	good
EPI_ISL_12510202	21L (Omicron)	good
EPI_ISL_12510203	21L (Omicron)	good
EPI_ISL_12510204	21L (Omicron)	good
EPI_ISL_12510205	21L (Omicron)	good
EPI_ISL_12510206	21L (Omicron)	good
EPI_ISL_12510207	21L (Omicron)	good
EPI_ISL_12510208	21L (Omicron)	good
EPI_ISL_12510209	21L (Omicron)	mediocre
EPI_ISL_12510210	21L (Omicron)	good
EPI_ISL_12510211	21L (Omicron)	good
EPI_ISL_12510212	21L (Omicron)	good
EPI_ISL_12510213	21L (Omicron)	good
EPI_ISL_12510214	21L (Omicron)	good
EPI_ISL_12510215	21L (Omicron)	good
EPI_ISL_12510216	21L (Omicron)	good
EPI_ISL_12510217	21L (Omicron)	good
EPI_ISL_12510218	21L (Omicron)	good
EPI_ISL_12510219	21L (Omicron)	good
EPI_ISL_12510220	21L (Omicron)	good
EPI_ISL_12510221	21L (Omicron)	good
EPI_ISL_12510222	21L (Omicron)	good
EPI_ISL_12510223	21L (Omicron)	good
EPI_ISL_12510224	21L (Omicron)	good
EPI_ISL_12510225	21L (Omicron)	good
EPI_ISL_12510226	21L (Omicron)	good
EPI_ISL_12510227	21L (Omicron)	good
EPI_ISL_12510228	21L (Omicron)	good
EPI_ISL_12510229	21L (Omicron)	good
EPI_ISL_12510230	21L (Omicron)	good
EPI_ISL_12510231	21L (Omicron)	good
EPI_ISL_12510232	21L (Omicron)	good
EPI_ISL_12510233	21L (Omicron)	good
EPI_ISL_12510234	21L (Omicron)	good
EPI_ISL_12510235	21L (Omicron)	good
EPI_ISL_12510236	21L (Omicron)	good
EPI_ISL_12510237	21L (Omicron)	good
EPI_ISL_12510238	21L (Omicron)	good
EPI_ISL_12510239	21L (Omicron)	good
EPI_ISL_12510240	21L (Omicron)	good
EPI_ISL_12510241	21L (Omicron)	good
EPI_ISL_12510242	21L (Omicron)	good
EPI_ISL_12510243	21L (Omicron)	good
EPI_ISL_12510244	21L (Omicron)	good
EPI_ISL_12510245	21L (Omicron)	good
EPI_ISL_12510246	21L (Omicron)	good
EPI_ISL_12510247	21L (Omicron)	good
EPI_ISL_12510248	21L (Omicron)	good
EPI_ISL_12510249	21L (Omicron)	good
EPI_ISL_12510250	21L (Omicron)	good
EPI_ISL_12510251	21L (Omicron)	good
EPI_ISL_12510252	21L (Omicron)	good
EPI_ISL_12510253	21L (Omicron)	good
EPI_ISL_12510254	21L (Omicron)	good
EPI_ISL_12510255	21L (Omicron)	good
EPI_ISL_12510256	21L (Omicron)	good
EPI_ISL_12510257	21L (Omicron)	good
EPI_ISL_12510258	21L (Omicron)	good
EPI_ISL_12510259	21L (Omicron)	good
EPI_ISL_12510260	21L (Omicron)	good
EPI_ISL_12510261	21L (Omicron)	good
EPI_ISL_12510262	21L (Omicron)	good
EPI_ISL_12510263	21L (Omicron)	good
EPI_ISL_12510264	21L (Omicron)	good
EPI_ISL_12510265	21L (Omicron)	good
EPI_ISL_12510266	21L (Omicron)	good
EPI_ISL_12510267	21L (Omicron)	good
EPI_ISL_12510268	21L (Omicron)	good
EPI_ISL_12510269	21L (Omicron)	good
EPI_ISL_12510270	21L (Omicron)	good
EPI_ISL_12510271	21L (Omicron)	good
EPI_ISL_12510272	21L (Omicron)	good
EPI_ISL_12510273	21L (Omicron)	good
EPI_ISL_12510274	21L (Omicron)	good
EPI_ISL_12510275	21L (Omicron)	good
EPI_ISL_12510276	21L (Omicron)	good
EPI_ISL_12510277	21L (Omicron)	good
EPI_ISL_12510278	21L (Omicron)	good
EPI_ISL_12510279	21L (Omicron)	good
EPI_ISL_12510280	21L (Omicron)	good
EPI_ISL_12510281	21L (Omicron)	good
EPI_ISL_12510282	21L (Omicron)	good
EPI_ISL_12510283	21L (Omicron)	good
EPI_ISL_12510284	21L (Omicron)	good
EPI_ISL_12510285	21L (Omicron)	good
EPI_ISL_12510286	21L (Omicron)	good
EPI_ISL_12510287	21L (Omicron)	good
EPI_ISL_12510288	21L (Omicron)	good
EPI_ISL_12510289	21L (Omicron)	good
EPI_ISL_12510290	21L (Omicron)	good
EPI_ISL_12510291	21L (Omicron)	good
EPI_ISL_12510292	21K (Omicron)	mediocre
EPI_ISL_12510293	21L (Omicron)	good
EPI_ISL_12510294	21L (Omicron)	good
EPI_ISL_12510295	21L (Omicron)	good
EPI_ISL_12510296	21L (Omicron)	good
EPI_ISL_12510297	21L (Omicron)	mediocre
EPI_ISL_12510298	21L (Omicron)	good
EPI_ISL_12510299	21L (Omicron)	good
EPI_ISL_12510300	21L (Omicron)	good
EPI_ISL_12510301	21L (Omicron)	good
EPI_ISL_12510302	21L (Omicron)	good
EPI_ISL_12510303	21L (Omicron)	good
EPI_ISL_12510304	21L (Omicron)	good
EPI_ISL_12510305	21L (Omicron)	good
EPI_ISL_12510306	21L (Omicron)	good
EPI_ISL_12510307	21L (Omicron)	good
EPI_ISL_12510308	21L (Omicron)	good
EPI_ISL_12510309	21L (Omicron)	good
EPI_ISL_12510310	21L (Omicron)	good
EPI_ISL_12510311	21L (Omicron)	good
EPI_ISL_12510312	21L (Omicron)	good
EPI_ISL_12510313	21L (Omicron)	good
EPI_ISL_12510314	21L (Omicron)	good
EPI_ISL_12510315	21L (Omicron)	good
EPI_ISL_12510316	21L (Omicron)	good
EPI_ISL_12510317	21L (Omicron)	good
EPI_ISL_12510318	21L (Omicron)	good
EPI_ISL_12510319	21L (Omicron)	good
EPI_ISL_12510320	21L (Omicron)	good
EPI_ISL_12510321	21L (Omicron)	good
EPI_ISL_12510322	21L (Omicron)	good
EPI_ISL_12510323	21L (Omicron)	good
EPI_ISL_12510324	21L (Omicron)	good
EPI_ISL_12510325	21L (Omicron)	good
EPI_ISL_12510326	21L (Omicron)	good
EPI_ISL_12510327	21L (Omicron)	good
EPI_ISL_12510328	21L (Omicron)	good
EPI_ISL_12510329	21L (Omicron)	good
EPI_ISL_12510330	21L (Omicron)	good
EPI_ISL_12510331	21L (Omicron)	good
EPI_ISL_12510332	21L (Omicron)	good
EPI_ISL_12510333	21L (Omicron)	good
EPI_ISL_12510334	21L (Omicron)	good
EPI_ISL_12510335	21L (Omicron)	good
EPI_ISL_12510336	21L (Omicron)	good
EPI_ISL_12510337	21L (Omicron)	good
EPI_ISL_12510338	21L (Omicron)	good
EPI_ISL_12510339	21L (Omicron)	good
EPI_ISL_12510340	21L (Omicron)	good
EPI_ISL_12510341	21L (Omicron)	good
EPI_ISL_12510342	21L (Omicron)	good
EPI_ISL_12510343	21L (Omicron)	good
EPI_ISL_12510344	21L (Omicron)	good
EPI_ISL_12510345	21L (Omicron)	good
EPI_ISL_12510346	21L (Omicron)	good
EPI_ISL_12510347	21L (Omicron)	good
EPI_ISL_12510348	21L (Omicron)	good
EPI_ISL_12510349	21K (Omicron)	good
EPI_ISL_12510350	21L (Omicron)	good
EPI_ISL_12510351	21L (Omicron)	good
EPI_ISL_12510352	21L (Omicron)	good
EPI_ISL_12510353	21L (Omicron)	good
EPI_ISL_12510354	21L (Omicron)	good
EPI_ISL_12510355	21L (Omicron)	good
EPI_ISL_12510356	21L (Omicron)	good
EPI_ISL_12510357	21L (Omicron)	good
EPI_ISL_12510358	21L (Omicron)	good
EPI_ISL_12510359	21L (Omicron)	good
EPI_ISL_12510360	21L (Omicron)	good
EPI_ISL_12510361	21L (Omicron)	good
EPI_ISL_12510362	21L (Omicron)	good
EPI_ISL_12510363	21L (Omicron)	good
EPI_ISL_12510364	21L (Omicron)	good
EPI_ISL_12510365	21L (Omicron)	good
EPI_ISL_12510366	21L (Omicron)	good
EPI_ISL_12510367	21L (Omicron)	good
EPI_ISL_12510368	21L (Omicron)	good
EPI_ISL_12510369	21L (Omicron)	good
EPI_ISL_12510370	21L (Omicron)	good
EPI_ISL_12510371	21L (Omicron)	good
EPI_ISL_12510372	21L (Omicron)	good
EPI_ISL_12510373	21L (Omicron)	good
EPI_ISL_12510374	21L (Omicron)	good
EPI_ISL_12510375	21L (Omicron)	good
EPI_ISL_12510376	21L (Omicron)	good
EPI_ISL_12510377	21L (Omicron)	good
EPI_ISL_12510378	21L (Omicron)	good
EPI_ISL_12510379	21L (Omicron)	good
EPI_ISL_12510380	21L (Omicron)	good
EPI_ISL_12510381	21L (Omicron)	good
EPI_ISL_12510382	21L (Omicron)	good
EPI_ISL_12510383	21L (Omicron)	good
EPI_ISL_12510384	21L (Omicron)	good
EPI_ISL_12510385	21L (Omicron)	good
EPI_ISL_12510386	21L (Omicron)	good
EPI_ISL_12510387	21L (Omicron)	good
EPI_ISL_12510388	21L (Omicron)	good
EPI_ISL_12510389	21L (Omicron)	good
EPI_ISL_12510390	21L (Omicron)	good
EPI_ISL_12510391	21L (Omicron)	good
EPI_ISL_12510392	21L (Omicron)	good
EPI_ISL_12510393	21L (Omicron)	good
EPI_ISL_12510394	21L (Omicron)	good
EPI_ISL_12510395	21L (Omicron)	good
EPI_ISL_12510396	21L (Omicron)	good
EPI_ISL_12510397	21L (Omicron)	good
EPI_ISL_12510398	21L (Omicron)	good
EPI_ISL_12510399	21L (Omicron)	good
EPI_ISL_12510400	21L (Omicron)	good
EPI_ISL_12510401	21L (Omicron)	good
EPI_ISL_12510402	21L (Omicron)	good
EPI_ISL_12510403	21L (Omicron)	mediocre
EPI_ISL_12510404	21L (Omicron)	good
EPI_ISL_12510405	21L (Omicron)	good
EPI_ISL_12510406	21L (Omicron)	good
EPI_ISL_12510407	21L (Omicron)	good
EPI_ISL_12510408	21L (Omicron)	good
EPI_ISL_12510409	21L (Omicron)	good
EPI_ISL_12510410	21L (Omicron)	good
EPI_ISL_12510411	21L (Omicron)	good
EPI_ISL_12510412	21L (Omicron)	good
EPI_ISL_12510413	21L (Omicron)	good
EPI_ISL_12510414	21L (Omicron)	good
EPI_ISL_12510415	21L (Omicron)	good
EPI_ISL_12510416	21L (Omicron)	good
EPI_ISL_12510417	21L (Omicron)	good
EPI_ISL_12510418	21L (Omicron)	good
EPI_ISL_12510419	21L (Omicron)	good
EPI_ISL_12510420	21L (Omicron)	good
EPI_ISL_12510421	21L (Omicron)	good
EPI_ISL_12510422	21L (Omicron)	good
EPI_ISL_12510423	21L (Omicron)	good
EPI_ISL_12510424	21L (Omicron)	good
EPI_ISL_12510425	21L (Omicron)	good
EPI_ISL_12510426	21L (Omicron)	good
EPI_ISL_12510427	21L (Omicron)	good
EPI_ISL_12510428	21L (Omicron)	good
EPI_ISL_12510429	21L (Omicron)	good
EPI_ISL_12510430	21L (Omicron)	good
EPI_ISL_12510431	21L (Omicron)	good
EPI_ISL_12510432	21L (Omicron)	good
EPI_ISL_12510433	21L (Omicron)	good
EPI_ISL_12510434	21L (Omicron)	good
EPI_ISL_12510435	21L (Omicron)	good
EPI_ISL_12510436	21L (Omicron)	good
EPI_ISL_12510437	21L (Omicron)	good
EPI_ISL_12510438	21L (Omicron)	good
EPI_ISL_12510439	21L (Omicron)	good
EPI_ISL_12510440	21L (Omicron)	good
EPI_ISL_12510441	21L (Omicron)	good
EPI_ISL_12534751	21I (Delta)	good
EPI_ISL_12534752	21J (Delta)	good
EPI_ISL_12534753	21J (Delta)	good
EPI_ISL_12534754	21L (Omicron)	bad
EPI_ISL_12534755	21L (Omicron)	good
EPI_ISL_12534756	21L (Omicron)	good
EPI_ISL_12534757	21K (Omicron)	good
EPI_ISL_12534758	21L (Omicron)	good
EPI_ISL_12534759	21L (Omicron)	good
EPI_ISL_12534760	21L (Omicron)	good
EPI_ISL_12534761	21L (Omicron)	good
EPI_ISL_12534762	21L (Omicron)	good
EPI_ISL_12534763	21L (Omicron)	good
EPI_ISL_12534764	21L (Omicron)	good
EPI_ISL_12534765	21L (Omicron)	good
EPI_ISL_12534766	21L (Omicron)	good
EPI_ISL_12534767	21L (Omicron)	good
EPI_ISL_12534768	21L (Omicron)	good
EPI_ISL_12534769	21L (Omicron)	good
EPI_ISL_12534770	21L (Omicron)	good
EPI_ISL_12534771	21L (Omicron)	good
EPI_ISL_12534772	21L (Omicron)	good
EPI_ISL_12534773	21L (Omicron)	good
EPI_ISL_12534774	21L (Omicron)	good
EPI_ISL_12534775	21J (Delta)	good
EPI_ISL_12534776	21I (Delta)	good
EPI_ISL_12534777	21K (Omicron)	good
EPI_ISL_12534778	21J (Delta)	good
EPI_ISL_12534779	21K (Omicron)	good
EPI_ISL_12534780	21K (Omicron)	good
EPI_ISL_12534781	21K (Omicron)	good
EPI_ISL_12534782	21J (Delta)	good
EPI_ISL_12534783	21J (Delta)	good
EPI_ISL_12534785	21K (Omicron)	good
EPI_ISL_12534786	21K (Omicron)	good
EPI_ISL_12534787	21K (Omicron)	good
EPI_ISL_12534788	21K (Omicron)	good
EPI_ISL_12534789	21K (Omicron)	good
EPI_ISL_12534790	21K (Omicron)	good
EPI_ISL_12534791	21I (Delta)	good
EPI_ISL_12534792	21K (Omicron)	good
EPI_ISL_12534793	21J (Delta)	good
EPI_ISL_12534794	21J (Delta)	good
EPI_ISL_12534795	21J (Delta)	good
EPI_ISL_12534796	21K (Omicron)	good
EPI_ISL_12534797	21K (Omicron)	good
EPI_ISL_12534798	21L (Omicron)	good
EPI_ISL_12534799	21L (Omicron)	good
EPI_ISL_12534800	21L (Omicron)	good
EPI_ISL_12534801	21K (Omicron)	good
EPI_ISL_12534802	21L (Omicron)	good
EPI_ISL_12534803	21L (Omicron)	good
EPI_ISL_12534804	21L (Omicron)	good
EPI_ISL_12534805	21L (Omicron)	good
EPI_ISL_12534806	21L (Omicron)	good
EPI_ISL_12534807	21L (Omicron)	good
EPI_ISL_12534808	21K (Omicron)	good
EPI_ISL_12534809	21L (Omicron)	good
EPI_ISL_12534810	21L (Omicron)	good
EPI_ISL_12534811	21L (Omicron)	good
EPI_ISL_12534812	21L (Omicron)	good
EPI_ISL_12534813	21L (Omicron)	good
EPI_ISL_12534814	21K (Omicron)	good
EPI_ISL_12534815	21L (Omicron)	good
EPI_ISL_12534816	21L (Omicron)	good
EPI_ISL_12534817	21L (Omicron)	good
EPI_ISL_12534818	21L (Omicron)	good
EPI_ISL_12534819	21L (Omicron)	good
EPI_ISL_12534820	21L (Omicron)	mediocre
EPI_ISL_12534821	21L (Omicron)	good
EPI_ISL_12534822	21L (Omicron)	good
EPI_ISL_12534823	21J (Delta)	mediocre
EPI_ISL_12534824	21J (Delta)	good
EPI_ISL_12534825	21J (Delta)	good
EPI_ISL_12534826	21K (Omicron)	good
EPI_ISL_12534827	21J (Delta)	good
EPI_ISL_12534828	21J (Delta)	good
EPI_ISL_12534829	21I (Delta)	good
EPI_ISL_12534830	21J (Delta)	good
EPI_ISL_12534831	21J (Delta)	good
EPI_ISL_12534832	21J (Delta)	good
EPI_ISL_12534833	21J (Delta)	good
EPI_ISL_12534834	21K (Omicron)	good
EPI_ISL_12534835	21J (Delta)	good
EPI_ISL_12534836	21J (Delta)	good
EPI_ISL_12534837	21K (Omicron)	good
EPI_ISL_12534838	21K (Omicron)	good
EPI_ISL_12534839	21K (Omicron)	good
EPI_ISL_12534840	21K (Omicron)	good
EPI_ISL_12534841	21K (Omicron)	good
EPI_ISL_12534842	21K (Omicron)	good
EPI_ISL_12534843	21K (Omicron)	good
EPI_ISL_12534844	21K (Omicron)	good
EPI_ISL_12534845	21K (Omicron)	good
EPI_ISL_12534846	21K (Omicron)	good
EPI_ISL_12534847	21K (Omicron)	good
EPI_ISL_12534848	21J (Delta)	good
EPI_ISL_12534849	21J (Delta)	good
EPI_ISL_12534850	21I (Delta)	good
EPI_ISL_12534851	21I (Delta)	good
EPI_ISL_12534852	21J (Delta)	mediocre
EPI_ISL_12534853	21J (Delta)	good
EPI_ISL_12534854	21J (Delta)	good
EPI_ISL_12534855	21J (Delta)	good
EPI_ISL_12534856	21J (Delta)	good
EPI_ISL_12534857	21J (Delta)	good
EPI_ISL_12534858	21J (Delta)	good
EPI_ISL_12534859	21J (Delta)	good
EPI_ISL_12534860	21J (Delta)	good
EPI_ISL_12534861	21I (Delta)	good
EPI_ISL_12534862	21I (Delta)	good
EPI_ISL_12534863	21I (Delta)	good
EPI_ISL_12534864	21J (Delta)	good
EPI_ISL_12534865	21I (Delta)	good
EPI_ISL_12534866	21K (Omicron)	good
EPI_ISL_12534867	21K (Omicron)	good
EPI_ISL_12534868	21J (Delta)	mediocre
EPI_ISL_12534869	21J (Delta)	good
EPI_ISL_12534870	21K (Omicron)	good
EPI_ISL_12534871	21K (Omicron)	good
EPI_ISL_12534873	21J (Delta)	good
EPI_ISL_12534874	21K (Omicron)	good
EPI_ISL_12534875	21I (Delta)	good
EPI_ISL_12534876	21L (Omicron)	good
EPI_ISL_12534877	21L (Omicron)	good
EPI_ISL_12534878	21L (Omicron)	good
EPI_ISL_12534879	21L (Omicron)	good
EPI_ISL_12534880	21L (Omicron)	good
EPI_ISL_12534881	21L (Omicron)	good
EPI_ISL_12534882	21L (Omicron)	good
EPI_ISL_12534883	21L (Omicron)	good
EPI_ISL_12534884	21L (Omicron)	good
EPI_ISL_12534885	21L (Omicron)	good
EPI_ISL_12534886	21L (Omicron)	mediocre
EPI_ISL_12534887	21L (Omicron)	good
EPI_ISL_12534888	21L (Omicron)	good
EPI_ISL_12534889	21L (Omicron)	good
EPI_ISL_12534890	21L (Omicron)	good
EPI_ISL_12534891	21L (Omicron)	good
EPI_ISL_12534892	21L (Omicron)	good
EPI_ISL_12534893	21L (Omicron)	good
EPI_ISL_12534894	21L (Omicron)	good
EPI_ISL_12534895	21L (Omicron)	good
EPI_ISL_12534896	21L (Omicron)	good
EPI_ISL_12534897	21L (Omicron)	good
EPI_ISL_12534898	21L (Omicron)	good
EPI_ISL_12534899	21L (Omicron)	good
EPI_ISL_12534900	21L (Omicron)	good
EPI_ISL_12534901	21K (Omicron)	good
EPI_ISL_12534902	21L (Omicron)	good
EPI_ISL_12534903	21L (Omicron)	good
EPI_ISL_12534904	21L (Omicron)	good
EPI_ISL_12534905	21L (Omicron)	good
EPI_ISL_12534906	21L (Omicron)	mediocre
EPI_ISL_12534907	21L (Omicron)	good
EPI_ISL_12534908	21L (Omicron)	good
EPI_ISL_12534909	21L (Omicron)	good
EPI_ISL_12534910	21K (Omicron)	good
EPI_ISL_12534911	21L (Omicron)	good
EPI_ISL_12534912	21L (Omicron)	good
EPI_ISL_12534913	21L (Omicron)	good
EPI_ISL_12534914	21L (Omicron)	good
EPI_ISL_12534915	21L (Omicron)	good
EPI_ISL_12534916	21L (Omicron)	good
EPI_ISL_12534917	21L (Omicron)	good
EPI_ISL_12534918	21L (Omicron)	good
EPI_ISL_12534919	21L (Omicron)	good
EPI_ISL_12534920	21L (Omicron)	good
EPI_ISL_12534921	21L (Omicron)	good
EPI_ISL_12534922	21L (Omicron)	good
EPI_ISL_12534923	21L (Omicron)	good
EPI_ISL_12534924	21L (Omicron)	good
EPI_ISL_12534925	21L (Omicron)	good
EPI_ISL_12560256	21L (Omicron)	good
EPI_ISL_12560257	21L (Omicron)	mediocre
EPI_ISL_12560258	21L (Omicron)	good
EPI_ISL_12560259	21L (Omicron)	good
EPI_ISL_12560260	21L (Omicron)	good
EPI_ISL_12560261	21L (Omicron)	good
EPI_ISL_12560262	21L (Omicron)	good
EPI_ISL_12560263	21L (Omicron)	good
EPI_ISL_12560264	21L (Omicron)	good
EPI_ISL_12560265	21L (Omicron)	good
EPI_ISL_12560266	21L (Omicron)	good
EPI_ISL_12560267	21L (Omicron)	good
EPI_ISL_12628090	21K (Omicron)	good
EPI_ISL_12628091	21K (Omicron)	good
EPI_ISL_12628092	21K (Omicron)	good
EPI_ISL_12628093	21K (Omicron)	good
EPI_ISL_12628094	21K (Omicron)	good
EPI_ISL_12628095	21K (Omicron)	good
EPI_ISL_12628096	21K (Omicron)	good
EPI_ISL_12628097	21K (Omicron)	good
EPI_ISL_12628098	21L (Omicron)	good
EPI_ISL_12628099	21L (Omicron)	good
EPI_ISL_12628100	21L (Omicron)	good
EPI_ISL_12628101	21L (Omicron)	good
EPI_ISL_12628102	21L (Omicron)	good
EPI_ISL_12628103	21L (Omicron)	mediocre
EPI_ISL_12628104	21L (Omicron)	good
EPI_ISL_12628105	21K (Omicron)	good
EPI_ISL_12628106	21L (Omicron)	good
EPI_ISL_12628107	21L (Omicron)	good
EPI_ISL_12628108	21L (Omicron)	good
EPI_ISL_12628109	21L (Omicron)	good
EPI_ISL_12628110	21L (Omicron)	good
EPI_ISL_12628111	21L (Omicron)	good
EPI_ISL_12628112	21L (Omicron)	good
EPI_ISL_12628113	21L (Omicron)	good
EPI_ISL_12628114	21L (Omicron)	good
EPI_ISL_12628115	21L (Omicron)	good
EPI_ISL_12628116	21L (Omicron)	good
EPI_ISL_12628117	21L (Omicron)	good
EPI_ISL_12628118	21L (Omicron)	good
EPI_ISL_12628119	21L (Omicron)	good
EPI_ISL_12628120	21L (Omicron)	good
EPI_ISL_12628121	21L (Omicron)	good
EPI_ISL_12628122	21L (Omicron)	good
EPI_ISL_12628123	21L (Omicron)	good
EPI_ISL_12628124	21L (Omicron)	good
EPI_ISL_12628125	21L (Omicron)	good
EPI_ISL_12628126	21L (Omicron)	good
EPI_ISL_12628127	21L (Omicron)	good
EPI_ISL_12628128	21L (Omicron)	good
EPI_ISL_12628129	21L (Omicron)	good
EPI_ISL_12628130	21L (Omicron)	good
EPI_ISL_12628131	21L (Omicron)	good
EPI_ISL_12628132	21L (Omicron)	good
EPI_ISL_12628133	21L (Omicron)	good
EPI_ISL_12628134	21L (Omicron)	good
EPI_ISL_12628135	21L (Omicron)	good
EPI_ISL_12628136	21L (Omicron)	good
EPI_ISL_12628137	21L (Omicron)	good
EPI_ISL_12628138	21L (Omicron)	good
EPI_ISL_12628139	21L (Omicron)	good
EPI_ISL_12628140	21L (Omicron)	good
EPI_ISL_12628141	21L (Omicron)	good
EPI_ISL_12628142	21L (Omicron)	good
EPI_ISL_12628143	21L (Omicron)	good
EPI_ISL_12628144	21L (Omicron)	good
EPI_ISL_12628145	21L (Omicron)	good
EPI_ISL_12628146	21L (Omicron)	good
EPI_ISL_12628147	21L (Omicron)	good
EPI_ISL_12628148	21L (Omicron)	good
EPI_ISL_12628149	21L (Omicron)	good
EPI_ISL_12628150	21L (Omicron)	good
EPI_ISL_12628151	21L (Omicron)	good
EPI_ISL_12628152	21L (Omicron)	good
EPI_ISL_12628153	21L (Omicron)	good
EPI_ISL_12628154	21J (Delta)	good
EPI_ISL_12628155	21I (Delta)	good
EPI_ISL_12628156	21I (Delta)	good
EPI_ISL_12628157	21I (Delta)	good
EPI_ISL_12628158	21A (Delta)	good
EPI_ISL_12628159	21I (Delta)	good
EPI_ISL_12628160	21I (Delta)	good
EPI_ISL_12628161	21I (Delta)	good
EPI_ISL_12628162	21I (Delta)	bad
EPI_ISL_12628163	21I (Delta)	good
EPI_ISL_12628164	21I (Delta)	good
EPI_ISL_12628165	21I (Delta)	good
EPI_ISL_12628166	21I (Delta)	good
EPI_ISL_12628167	21I (Delta)	good
EPI_ISL_12628168	21I (Delta)	good
EPI_ISL_12628169	21I (Delta)	good
EPI_ISL_12628170	21I (Delta)	good
EPI_ISL_12628171	21J (Delta)	good
EPI_ISL_12628172	21I (Delta)	good
EPI_ISL_12628173	21J (Delta)	good
EPI_ISL_12628174	21I (Delta)	good
EPI_ISL_12628175	21I (Delta)	good
EPI_ISL_12628176	21I (Delta)	good
EPI_ISL_12628177	21I (Delta)	good
EPI_ISL_12628178	21J (Delta)	bad
EPI_ISL_12628179	21I (Delta)	good
EPI_ISL_12628180	21I (Delta)	good
EPI_ISL_12628181	21J (Delta)	good
EPI_ISL_12631123	21L (Omicron)	good
EPI_ISL_12646704	21K (Omicron)	good
EPI_ISL_12646708	21K (Omicron)	good
EPI_ISL_12646711	21L (Omicron)	good
EPI_ISL_12665230	21L (Omicron)	good
