"AccessionID","SamplingDate","Lineage","Variant"
"EPI_ISL_13647985","2022-03-16","BA.2","omicron"
"EPI_ISL_13647988","2022-03-16","BA.2","omicron"
"EPI_ISL_13647990","2022-03-16","BA.2","omicron"
"EPI_ISL_13647991","2022-03-16","BA.2","omicron"
"EPI_ISL_13647992","2022-03-16","BA.2","omicron"
"EPI_ISL_13647995","2022-03-16","BA.2","omicron"
"EPI_ISL_13647996","2022-03-16","BA.2","omicron"
"EPI_ISL_13653489","2022-03-16","BA.2","omicron"
"EPI_ISL_13653490","2022-03-16","BA.2","omicron"
"EPI_ISL_13850653","2022-03-16","BA.2","omicron"
"EPI_ISL_13850655","2022-03-16","BA.2","omicron"
"EPI_ISL_13875727","2022-03-16","BA.2","omicron"
"EPI_ISL_13875729","2022-03-16","BA.2","omicron"
"EPI_ISL_13875733","2022-03-16","BA.2","omicron"
"EPI_ISL_13875735","2022-03-16","BA.2","omicron"
"EPI_ISL_13875736","2022-03-16","BA.2","omicron"
"EPI_ISL_13875739","2022-03-16","BA.2","omicron"
"EPI_ISL_13875742","2022-03-16","BA.2","omicron"
"EPI_ISL_14081639","2022-03-16","BA.2","omicron"
"EPI_ISL_14081643","2022-03-16","BA.2","omicron"
"EPI_ISL_14081649","2022-03-16","BA.2","omicron"
"EPI_ISL_14081654","2022-03-16","BA.2","omicron"
"EPI_ISL_14081660","2022-03-16","BA.2","omicron"
"EPI_ISL_14081661","2022-03-16","BA.2","omicron"
"EPI_ISL_14081665","2022-03-16","BA.2","omicron"
"EPI_ISL_14081666","2022-03-16","BA.2","omicron"
"EPI_ISL_14081670","2022-03-16","BA.2","omicron"
"EPI_ISL_14081676","2022-03-16","BA.2","omicron"
"EPI_ISL_14081680","2022-03-16","BA.2","omicron"
"EPI_ISL_14081681","2022-03-16","BA.2","omicron"
"EPI_ISL_14081684","2022-03-16","BA.2","omicron"
"EPI_ISL_14081685","2022-03-16","BA.2","omicron"
"EPI_ISL_14081690","2022-03-16","BA.2","omicron"
"EPI_ISL_14081691","2022-03-16","BA.2","omicron"
"EPI_ISL_14081694","2022-03-16","BA.2","omicron"
"EPI_ISL_14096546","2022-03-16","BA.2","omicron"
"EPI_ISL_14942613","2022-03-16","BA.2","omicron"
"EPI_ISL_14942614","2022-03-16","BA.2","omicron"
"EPI_ISL_14942615","2022-03-16","BA.2","omicron"
"EPI_ISL_14942616","2022-03-16","BA.2","omicron"
"EPI_ISL_14942617","2022-03-16","BA.2","omicron"
"EPI_ISL_14942625","2022-03-16","BA.2","omicron"
"EPI_ISL_14942626","2022-03-16","BA.2","omicron"
"EPI_ISL_14942629","2022-03-16","BA.2","omicron"
"EPI_ISL_15597038","2022-03-16","BA.2","omicron"
"EPI_ISL_15608899","2022-03-16","BA.2","omicron"
"EPI_ISL_15608901","2022-03-16","BA.2","omicron"
"EPI_ISL_15608903","2022-03-16","BA.2","omicron"
"EPI_ISL_15608904","2022-03-16","BA.2","omicron"
"EPI_ISL_12891142","2022-03-16","BA.3","omicron"
"EPI_ISL_13875737","2022-03-16","BA.5.2","omicron"
"EPI_ISL_13647930","2022-03-16","XU","omicron"
"EPI_ISL_12911681","2022-03-17","BA.1.15","omicron"
"EPI_ISL_12911680","2022-03-17","BA.1.18","omicron"
"EPI_ISL_12749680","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911666","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911682","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911708","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911712","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911731","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911735","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911761","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911814","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12973047","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12973051","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12973057","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12973061","2022-03-17","BA.1.1","omicron"
"EPI_ISL_13850660","2022-03-17","BA.1.1","omicron"
"EPI_ISL_12911660","2022-03-17","BA.1","omicron"
"EPI_ISL_12911827","2022-03-17","BA.1","omicron"
"EPI_ISL_12911707","2022-03-17","BA.2.10.1","omicron"
"EPI_ISL_12099617","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12891211","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12911663","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12911669","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12911679","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12911705","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12973053","2022-03-17","BA.2.10","omicron"
"EPI_ISL_14942635","2022-03-17","BA.2.10","omicron"
"EPI_ISL_14942638","2022-03-17","BA.2.10","omicron"
"EPI_ISL_12891214","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911711","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911739","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911758","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911769","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911771","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911790","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911817","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911826","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12973056","2022-03-17","BA.2.32","omicron"
"EPI_ISL_14942633","2022-03-17","BA.2.32","omicron"
"EPI_ISL_12911744","2022-03-17","BA.2.37","omicron"
"EPI_ISL_12911747","2022-03-17","BA.2.3.9","omicron"
"EPI_ISL_11805004","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12099654","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12510009","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12665288","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12665289","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12665292","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12665295","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12665300","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12746948","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12746949","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12749686","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12771248","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911643","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911645","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911654","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911662","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911667","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911672","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911676","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911677","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911684","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911685","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911686","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911709","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911714","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911715","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911717","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911719","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911722","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911723","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911732","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911733","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911734","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911736","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911737","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911738","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911743","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911745","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911746","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911756","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911760","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911763","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911765","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911768","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911784","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911785","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911799","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911809","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911815","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12911820","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12973062","2022-03-17","BA.2.3","omicron"
"EPI_ISL_13273596","2022-03-17","BA.2.3","omicron"
"EPI_ISL_13850656","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942632","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942636","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942643","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942650","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942651","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942657","2022-03-17","BA.2.3","omicron"
"EPI_ISL_14942666","2022-03-17","BA.2.3","omicron"
"EPI_ISL_12099614","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12099615","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12099616","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12665294","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12665299","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12911816","2022-03-17","BA.2.40.1","omicron"
"EPI_ISL_12973055","2022-03-17","BA.2.40","omicron"
"EPI_ISL_12911644","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911657","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911710","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911726","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911728","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911740","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911759","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12911803","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12973058","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12973060","2022-03-17","BA.2.64","omicron"
"EPI_ISL_12665290","2022-03-17","BA.2.9.5","omicron"
"EPI_ISL_11805005","2022-03-17","BA.2","omicron"
"EPI_ISL_11805039","2022-03-17","BA.2","omicron"
"EPI_ISL_12213450","2022-03-17","BA.2","omicron"
"EPI_ISL_12289484","2022-03-17","BA.2","omicron"
"EPI_ISL_12322062","2022-03-17","BA.2","omicron"
"EPI_ISL_12510006","2022-03-17","BA.2","omicron"
"EPI_ISL_12510007","2022-03-17","BA.2","omicron"
"EPI_ISL_12510008","2022-03-17","BA.2","omicron"
"EPI_ISL_12510010","2022-03-17","BA.2","omicron"
"EPI_ISL_12510011","2022-03-17","BA.2","omicron"
"EPI_ISL_12510012","2022-03-17","BA.2","omicron"
"EPI_ISL_12628144","2022-03-17","BA.2","omicron"
"EPI_ISL_12665276","2022-03-17","BA.2","omicron"
"EPI_ISL_12665286","2022-03-17","BA.2","omicron"
"EPI_ISL_12665287","2022-03-17","BA.2","omicron"
"EPI_ISL_12665291","2022-03-17","BA.2","omicron"
"EPI_ISL_12665298","2022-03-17","BA.2","omicron"
"EPI_ISL_12665302","2022-03-17","BA.2","omicron"
"EPI_ISL_12704551","2022-03-17","BA.2","omicron"
"EPI_ISL_12746988","2022-03-17","BA.2","omicron"
"EPI_ISL_12891210","2022-03-17","BA.2","omicron"
"EPI_ISL_12891212","2022-03-17","BA.2","omicron"
"EPI_ISL_12891213","2022-03-17","BA.2","omicron"
"EPI_ISL_12891215","2022-03-17","BA.2","omicron"
"EPI_ISL_12891216","2022-03-17","BA.2","omicron"
"EPI_ISL_12911640","2022-03-17","BA.2","omicron"
"EPI_ISL_12911641","2022-03-17","BA.2","omicron"
"EPI_ISL_12911642","2022-03-17","BA.2","omicron"
"EPI_ISL_12911646","2022-03-17","BA.2","omicron"
"EPI_ISL_12911647","2022-03-17","BA.2","omicron"
"EPI_ISL_12911648","2022-03-17","BA.2","omicron"
"EPI_ISL_12911649","2022-03-17","BA.2","omicron"
"EPI_ISL_12911650","2022-03-17","BA.2","omicron"
"EPI_ISL_12911651","2022-03-17","BA.2","omicron"
"EPI_ISL_12911652","2022-03-17","BA.2","omicron"
"EPI_ISL_12911653","2022-03-17","BA.2","omicron"
"EPI_ISL_12911655","2022-03-17","BA.2","omicron"
"EPI_ISL_12911656","2022-03-17","BA.2","omicron"
"EPI_ISL_12911658","2022-03-17","BA.2","omicron"
"EPI_ISL_12911659","2022-03-17","BA.2","omicron"
"EPI_ISL_12911661","2022-03-17","BA.2","omicron"
"EPI_ISL_12911664","2022-03-17","BA.2","omicron"
"EPI_ISL_12911665","2022-03-17","BA.2","omicron"
"EPI_ISL_12911668","2022-03-17","BA.2","omicron"
"EPI_ISL_12911670","2022-03-17","BA.2","omicron"
"EPI_ISL_12911671","2022-03-17","BA.2","omicron"
"EPI_ISL_12911673","2022-03-17","BA.2","omicron"
"EPI_ISL_12911674","2022-03-17","BA.2","omicron"
"EPI_ISL_12911675","2022-03-17","BA.2","omicron"
"EPI_ISL_12911678","2022-03-17","BA.2","omicron"
"EPI_ISL_12911683","2022-03-17","BA.2","omicron"
"EPI_ISL_12911687","2022-03-17","BA.2","omicron"
"EPI_ISL_12911688","2022-03-17","BA.2","omicron"
"EPI_ISL_12911689","2022-03-17","BA.2","omicron"
"EPI_ISL_12911690","2022-03-17","BA.2","omicron"
"EPI_ISL_12911691","2022-03-17","BA.2","omicron"
"EPI_ISL_12911702","2022-03-17","BA.2","omicron"
"EPI_ISL_12911703","2022-03-17","BA.2","omicron"
"EPI_ISL_12911704","2022-03-17","BA.2","omicron"
"EPI_ISL_12911706","2022-03-17","BA.2","omicron"
"EPI_ISL_12911713","2022-03-17","BA.2","omicron"
"EPI_ISL_12911716","2022-03-17","BA.2","omicron"
"EPI_ISL_12911718","2022-03-17","BA.2","omicron"
"EPI_ISL_12911720","2022-03-17","BA.2","omicron"
"EPI_ISL_12911721","2022-03-17","BA.2","omicron"
"EPI_ISL_12911724","2022-03-17","BA.2","omicron"
"EPI_ISL_12911725","2022-03-17","BA.2","omicron"
"EPI_ISL_12911727","2022-03-17","BA.2","omicron"
"EPI_ISL_12911729","2022-03-17","BA.2","omicron"
"EPI_ISL_12911730","2022-03-17","BA.2","omicron"
"EPI_ISL_12911741","2022-03-17","BA.2","omicron"
"EPI_ISL_12911742","2022-03-17","BA.2","omicron"
"EPI_ISL_12911748","2022-03-17","BA.2","omicron"
"EPI_ISL_12911749","2022-03-17","BA.2","omicron"
"EPI_ISL_12911750","2022-03-17","BA.2","omicron"
"EPI_ISL_12911751","2022-03-17","BA.2","omicron"
"EPI_ISL_12911752","2022-03-17","BA.2","omicron"
"EPI_ISL_12911753","2022-03-17","BA.2","omicron"
"EPI_ISL_12911754","2022-03-17","BA.2","omicron"
"EPI_ISL_12911755","2022-03-17","BA.2","omicron"
"EPI_ISL_12911757","2022-03-17","BA.2","omicron"
"EPI_ISL_12911762","2022-03-17","BA.2","omicron"
"EPI_ISL_12911764","2022-03-17","BA.2","omicron"
"EPI_ISL_12911766","2022-03-17","BA.2","omicron"
"EPI_ISL_12911767","2022-03-17","BA.2","omicron"
"EPI_ISL_12911770","2022-03-17","BA.2","omicron"
"EPI_ISL_12911772","2022-03-17","BA.2","omicron"
"EPI_ISL_12911773","2022-03-17","BA.2","omicron"
"EPI_ISL_12911774","2022-03-17","BA.2","omicron"
"EPI_ISL_12911775","2022-03-17","BA.2","omicron"
"EPI_ISL_12911776","2022-03-17","BA.2","omicron"
"EPI_ISL_12911777","2022-03-17","BA.2","omicron"
"EPI_ISL_12911778","2022-03-17","BA.2","omicron"
"EPI_ISL_12911779","2022-03-17","BA.2","omicron"
"EPI_ISL_12911780","2022-03-17","BA.2","omicron"
"EPI_ISL_12911781","2022-03-17","BA.2","omicron"
"EPI_ISL_12911782","2022-03-17","BA.2","omicron"
"EPI_ISL_12911783","2022-03-17","BA.2","omicron"
"EPI_ISL_12911786","2022-03-17","BA.2","omicron"
"EPI_ISL_12911787","2022-03-17","BA.2","omicron"
"EPI_ISL_12911788","2022-03-17","BA.2","omicron"
"EPI_ISL_12911789","2022-03-17","BA.2","omicron"
"EPI_ISL_12911791","2022-03-17","BA.2","omicron"
"EPI_ISL_12911792","2022-03-17","BA.2","omicron"
"EPI_ISL_12911793","2022-03-17","BA.2","omicron"
"EPI_ISL_12911794","2022-03-17","BA.2","omicron"
"EPI_ISL_12911795","2022-03-17","BA.2","omicron"
"EPI_ISL_12911796","2022-03-17","BA.2","omicron"
"EPI_ISL_12911797","2022-03-17","BA.2","omicron"
"EPI_ISL_12911798","2022-03-17","BA.2","omicron"
"EPI_ISL_12911800","2022-03-17","BA.2","omicron"
"EPI_ISL_12911801","2022-03-17","BA.2","omicron"
"EPI_ISL_12911802","2022-03-17","BA.2","omicron"
"EPI_ISL_12911804","2022-03-17","BA.2","omicron"
"EPI_ISL_12911805","2022-03-17","BA.2","omicron"
"EPI_ISL_12911806","2022-03-17","BA.2","omicron"
"EPI_ISL_12911807","2022-03-17","BA.2","omicron"
"EPI_ISL_12911808","2022-03-17","BA.2","omicron"
"EPI_ISL_12911810","2022-03-17","BA.2","omicron"
"EPI_ISL_12911811","2022-03-17","BA.2","omicron"
"EPI_ISL_12911812","2022-03-17","BA.2","omicron"
"EPI_ISL_12911813","2022-03-17","BA.2","omicron"
"EPI_ISL_12911818","2022-03-17","BA.2","omicron"
"EPI_ISL_12911819","2022-03-17","BA.2","omicron"
"EPI_ISL_12911821","2022-03-17","BA.2","omicron"
"EPI_ISL_12911822","2022-03-17","BA.2","omicron"
"EPI_ISL_12911823","2022-03-17","BA.2","omicron"
"EPI_ISL_12911824","2022-03-17","BA.2","omicron"
"EPI_ISL_12911825","2022-03-17","BA.2","omicron"
"EPI_ISL_12911828","2022-03-17","BA.2","omicron"
"EPI_ISL_12911829","2022-03-17","BA.2","omicron"
"EPI_ISL_12911830","2022-03-17","BA.2","omicron"
"EPI_ISL_12911831","2022-03-17","BA.2","omicron"
"EPI_ISL_12973048","2022-03-17","BA.2","omicron"
"EPI_ISL_12973049","2022-03-17","BA.2","omicron"
"EPI_ISL_12973050","2022-03-17","BA.2","omicron"
"EPI_ISL_12973054","2022-03-17","BA.2","omicron"
"EPI_ISL_12973059","2022-03-17","BA.2","omicron"
"EPI_ISL_12973063","2022-03-17","BA.2","omicron"
"EPI_ISL_13505082","2022-03-17","BA.2","omicron"
"EPI_ISL_13850657","2022-03-17","BA.2","omicron"
"EPI_ISL_13850659","2022-03-17","BA.2","omicron"
"EPI_ISL_13850661","2022-03-17","BA.2","omicron"
"EPI_ISL_13875732","2022-03-17","BA.2","omicron"
"EPI_ISL_14942631","2022-03-17","BA.2","omicron"
"EPI_ISL_14942634","2022-03-17","BA.2","omicron"
"EPI_ISL_14942644","2022-03-17","BA.2","omicron"
"EPI_ISL_14942645","2022-03-17","BA.2","omicron"
"EPI_ISL_14942646","2022-03-17","BA.2","omicron"
"EPI_ISL_14942647","2022-03-17","BA.2","omicron"
"EPI_ISL_14942648","2022-03-17","BA.2","omicron"
"EPI_ISL_14942649","2022-03-17","BA.2","omicron"
"EPI_ISL_14942652","2022-03-17","BA.2","omicron"
"EPI_ISL_14942654","2022-03-17","BA.2","omicron"
"EPI_ISL_14942655","2022-03-17","BA.2","omicron"
"EPI_ISL_14942656","2022-03-17","BA.2","omicron"
"EPI_ISL_14942660","2022-03-17","BA.2","omicron"
"EPI_ISL_14942661","2022-03-17","BA.2","omicron"
"EPI_ISL_14942662","2022-03-17","BA.2","omicron"
"EPI_ISL_14942663","2022-03-17","BA.2","omicron"
"EPI_ISL_14942664","2022-03-17","BA.2","omicron"
"EPI_ISL_14942667","2022-03-17","BA.2","omicron"
"EPI_ISL_15168778","2022-03-17","BA.2","omicron"
"EPI_ISL_14942642","2022-03-17","BF.5","omicron"
"EPI_ISL_13352036","2022-03-18","AY.23","delta"
"EPI_ISL_12213389","2022-03-18","BA.1.1","omicron"
"EPI_ISL_12213394","2022-03-18","BA.1.1","omicron"
"EPI_ISL_13273597","2022-03-18","BA.2.10","omicron"
"EPI_ISL_12704565","2022-03-18","BA.2.1","omicron"
"EPI_ISL_13047111","2022-03-18","BA.2.1","omicron"
"EPI_ISL_14942441","2022-03-18","BA.2.32","omicron"
"EPI_ISL_11805006","2022-03-18","BA.2.3","omicron"
"EPI_ISL_11805008","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12099655","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12213396","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12289517","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12321868","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12628100","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12628145","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12665293","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12749685","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12899674","2022-03-18","BA.2.3","omicron"
"EPI_ISL_13099887","2022-03-18","BA.2.3","omicron"
"EPI_ISL_13099888","2022-03-18","BA.2.3","omicron"
"EPI_ISL_13505123","2022-03-18","BA.2.3","omicron"
"EPI_ISL_13505124","2022-03-18","BA.2.3","omicron"
"EPI_ISL_13850662","2022-03-18","BA.2.3","omicron"
"EPI_ISL_14216392","2022-03-18","BA.2.3","omicron"
"EPI_ISL_14942446","2022-03-18","BA.2.3","omicron"
"EPI_ISL_12099618","2022-03-18","BA.2.40.1","omicron"
"EPI_ISL_12099619","2022-03-18","BA.2.40.1","omicron"
"EPI_ISL_13100283","2022-03-18","BA.2.40.1","omicron"
"EPI_ISL_12099612","2022-03-18","BA.2.40","omicron"
"EPI_ISL_12213437","2022-03-18","BA.2.4","omicron"
"EPI_ISL_12213390","2022-03-18","BA.2.57","omicron"
"EPI_ISL_13026071","2022-03-18","BA.2.57","omicron"
"EPI_ISL_12099621","2022-03-18","BA.2","omicron"
"EPI_ISL_12213392","2022-03-18","BA.2","omicron"
"EPI_ISL_12213393","2022-03-18","BA.2","omicron"
"EPI_ISL_12213401","2022-03-18","BA.2","omicron"
"EPI_ISL_12289480","2022-03-18","BA.2","omicron"
"EPI_ISL_12665296","2022-03-18","BA.2","omicron"
"EPI_ISL_12665297","2022-03-18","BA.2","omicron"
"EPI_ISL_12704538","2022-03-18","BA.2","omicron"
"EPI_ISL_12771242","2022-03-18","BA.2","omicron"
"EPI_ISL_13099886","2022-03-18","BA.2","omicron"
"EPI_ISL_13337325","2022-03-18","BA.2","omicron"
"EPI_ISL_13850663","2022-03-18","BA.2","omicron"
"EPI_ISL_13850664","2022-03-18","BA.2","omicron"
"EPI_ISL_14942437","2022-03-18","BA.2","omicron"
"EPI_ISL_14942438","2022-03-18","BA.2","omicron"
"EPI_ISL_14942439","2022-03-18","BA.2","omicron"
"EPI_ISL_14942440","2022-03-18","BA.2","omicron"
"EPI_ISL_14942442","2022-03-18","BA.2","omicron"
"EPI_ISL_14942443","2022-03-18","BA.2","omicron"
"EPI_ISL_14942444","2022-03-18","BA.2","omicron"
"EPI_ISL_14942445","2022-03-18","BA.2","omicron"
"EPI_ISL_14942668","2022-03-18","BA.2","omicron"
"EPI_ISL_12771244","2022-03-19","BA.1.1","omicron"
"EPI_ISL_13757794","2022-03-19","BA.1.1","omicron"
"EPI_ISL_12746989","2022-03-19","BA.2.10","omicron"
"EPI_ISL_13026072","2022-03-19","BA.2.10","omicron"
"EPI_ISL_11805011","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12099613","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12099662","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12213402","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12534769","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12899664","2022-03-19","BA.2.3","omicron"
"EPI_ISL_12899705","2022-03-19","BA.2.3","omicron"
"EPI_ISL_14942671","2022-03-19","BA.2.3","omicron"
"EPI_ISL_11805013","2022-03-19","BA.2.40.1","omicron"
"EPI_ISL_12099660","2022-03-19","BA.2.40.1","omicron"
"EPI_ISL_14942672","2022-03-19","BA.2.40.1","omicron"
"EPI_ISL_11805010","2022-03-19","BA.2.40","omicron"
"EPI_ISL_11805015","2022-03-19","BA.2.40","omicron"
"EPI_ISL_12213395","2022-03-19","BA.2","omicron"
"EPI_ISL_12213403","2022-03-19","BA.2","omicron"
"EPI_ISL_12213430","2022-03-19","BA.2","omicron"
"EPI_ISL_12289481","2022-03-19","BA.2","omicron"
"EPI_ISL_12510352","2022-03-19","BA.2","omicron"
"EPI_ISL_12534889","2022-03-19","BA.2","omicron"
"EPI_ISL_12534890","2022-03-19","BA.2","omicron"
"EPI_ISL_12628146","2022-03-19","BA.2","omicron"
"EPI_ISL_13047110","2022-03-19","BA.2","omicron"
"EPI_ISL_13100125","2022-03-19","BA.2","omicron"
"EPI_ISL_13203011","2022-03-19","BA.2","omicron"
"EPI_ISL_13505129","2022-03-19","BA.2","omicron"
"EPI_ISL_13850665","2022-03-19","BA.2","omicron"
"EPI_ISL_13850666","2022-03-19","BA.2","omicron"
"EPI_ISL_14942670","2022-03-19","BA.2","omicron"
"EPI_ISL_11805018","2022-03-20","BA.1.1","omicron"
"EPI_ISL_12099747","2022-03-20","BA.1.1","omicron"
"EPI_ISL_12534814","2022-03-20","BA.1.1","omicron"
"EPI_ISL_12099663","2022-03-20","BA.2.10","omicron"
"EPI_ISL_12704554","2022-03-20","BA.2.10","omicron"
"EPI_ISL_12708563","2022-03-20","BA.2.10","omicron"
"EPI_ISL_12213420","2022-03-20","BA.2.23","omicron"
"EPI_ISL_11805017","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12099683","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12321872","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12509994","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12534770","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12534812","2022-03-20","BA.2.3","omicron"
"EPI_ISL_12708552","2022-03-20","BA.2.3","omicron"
"EPI_ISL_13102746","2022-03-20","BA.2.3","omicron"
"EPI_ISL_11804986","2022-03-20","BA.2.40.1","omicron"
"EPI_ISL_11804981","2022-03-20","BA.2.40","omicron"
"EPI_ISL_11804982","2022-03-20","BA.2.40","omicron"
"EPI_ISL_11805016","2022-03-20","BA.2.40","omicron"
"EPI_ISL_12510355","2022-03-20","BA.2.40","omicron"
"EPI_ISL_11804985","2022-03-20","BA.2","omicron"
"EPI_ISL_12099622","2022-03-20","BA.2","omicron"
"EPI_ISL_12213404","2022-03-20","BA.2","omicron"
