"SeqName","AccID","Collectiondate","Clade","qc.overallScore","qc.overallStatus","OriginLab","SubmittingLab"
"hCoV-19/Malaysia/IMR_WC191936/2022","EPI_ISL_12235854","2022-03-16","21L (Omicron)","4.791235","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191937/2022","EPI_ISL_12235855","2022-03-16","21L (Omicron)","4.710508","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191938/2022","EPI_ISL_12235856","2022-03-16","21K (Omicron)","0","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191939/2022","EPI_ISL_12235857","2022-03-16","21L (Omicron)","4.726598","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191940/2022","EPI_ISL_12235858","2022-03-16","21L (Omicron)","4.726598","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191941/2022","EPI_ISL_12235859","2022-03-16","21L (Omicron)","4.710508","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191947/2022","EPI_ISL_12235860","2022-03-16","21L (Omicron)","4.710508","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191948/2022","EPI_ISL_12235861","2022-03-16","21L (Omicron)","4.710508","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191950/2022","EPI_ISL_12235862","2022-03-16","21L (Omicron)","4.742716","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191951/2022","EPI_ISL_12235863","2022-03-16","21L (Omicron)","4.726598","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_WC191952/2022","EPI_ISL_12235864","2022-03-16","21L (Omicron)","4.758861","good","Pejabat Kesihatan KLIA","IMR"
"hCoV-19/Malaysia/IMR_OS04/2022","EPI_ISL_12235865","2022-04-03","21L (Omicron)","5.404952","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS06/2022","EPI_ISL_12235866","2022-04-03","21L (Omicron)","83.14738","mediocre","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS07/2022","EPI_ISL_12235867","2022-04-03","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS08/2022","EPI_ISL_12235868","2022-04-03","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS10/2022","EPI_ISL_12235869","2022-04-04","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS11/2022","EPI_ISL_12235870","2022-04-04","21L (Omicron)","5.222071","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS13/2022","EPI_ISL_12235871","2022-04-04","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS14/2022","EPI_ISL_12235872","2022-04-04","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS16/2022","EPI_ISL_12235873","2022-04-05","21L (Omicron)","25.409067","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS18/2022","EPI_ISL_12235874","2022-04-05","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS19/2022","EPI_ISL_12235875","2022-04-05","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS20/2022","EPI_ISL_12235876","2022-04-05","21L (Omicron)","4.84","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS21/2022","EPI_ISL_12235877","2022-04-05","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS23/2022","EPI_ISL_12235878","2022-04-05","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS24/2022","EPI_ISL_12235879","2022-04-05","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS25/2022","EPI_ISL_12235880","2022-04-05","21L (Omicron)","5.004335","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS26/2022","EPI_ISL_12235881","2022-04-05","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS27/2022","EPI_ISL_12235882","2022-04-06","21L (Omicron)","4.807462","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS28/2022","EPI_ISL_12235883","2022-04-06","21L (Omicron)","4.905405","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS29/2022","EPI_ISL_12235884","2022-04-06","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS30/2022","EPI_ISL_12235885","2022-04-06","21L (Omicron)","4.791235","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS32/2022","EPI_ISL_12235886","2022-04-06","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS33/2022","EPI_ISL_12235887","2022-04-06","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS34/2022","EPI_ISL_12235888","2022-04-06","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS35/2022","EPI_ISL_12235889","2022-04-06","21L (Omicron)","4.710508","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS36/2022","EPI_ISL_12235890","2022-04-07","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS37/2022","EPI_ISL_12235891","2022-04-07","21L (Omicron)","4.775034","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS38/2022","EPI_ISL_12235892","2022-04-07","21L (Omicron)","14.951111","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS39/2022","EPI_ISL_12235893","2022-04-07","21L (Omicron)","4.823717","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/IMR_OS40/2022","EPI_ISL_12235894","2022-04-07","21L (Omicron)","4.726598","good","BP Healthcare Group","IMR"
"hCoV-19/Malaysia/MKAK_22_70532/2022","EPI_ISL_12252829","2022-03-25","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_71237/2022","EPI_ISL_12252830","2022-03-25","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_73700/2022","EPI_ISL_12252831","2022-03-28","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_73706/2022","EPI_ISL_12252832","2022-03-28","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_72765/2022","EPI_ISL_12252833","2022-03-28","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_73702/2022","EPI_ISL_12252834","2022-03-28","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_73724/2022","EPI_ISL_12252835","2022-03-28","21L (Omicron)","0.173611","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_74275/2022","EPI_ISL_12252836","2022-03-29","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_74298/2022","EPI_ISL_12252837","2022-03-30","21L (Omicron)","0","good","MKAK","MKAK"
"hCoV-19/Malaysia/MKAK_22_72776/2022","EPI_ISL_12252838","2022-03-28","21L (Omicron)","2.777778","good","MKAK","MKAK"
"hCoV-19/Malaysia/MGVI_GS1022/2022","EPI_ISL_12277129","2022-01-17","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1024/2022","EPI_ISL_12277130","2022-01-25","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1025/2022","EPI_ISL_12277131","2022-01-25","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1026/2022","EPI_ISL_12277132","2022-01-25","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1027/2022","EPI_ISL_12277133","2022-01-25","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1028/2022","EPI_ISL_12277134","2022-01-25","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1029/2022","EPI_ISL_12277135","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1030/2022","EPI_ISL_12277136","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1031/2022","EPI_ISL_12277137","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1032/2022","EPI_ISL_12277138","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1033/2022","EPI_ISL_12277139","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1035/2022","EPI_ISL_12277140","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1036/2022","EPI_ISL_12277141","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1037/2022","EPI_ISL_12277142","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1039/2022","EPI_ISL_12277143","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1040/2022","EPI_ISL_12277144","2022-01-24","21I (Delta)","21.006944","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1041/2022","EPI_ISL_12277145","2022-01-25","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1042/2022","EPI_ISL_12277146","2022-01-25","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1043/2022","EPI_ISL_12277147","2022-01-27","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1049/2022","EPI_ISL_12277148","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1050/2022","EPI_ISL_12277149","2022-01-24","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1051/2022","EPI_ISL_12277150","2022-01-24","21J (Delta)","62.673611","mediocre","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1052/2022","EPI_ISL_12277151","2022-01-24","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1054/2022","EPI_ISL_12277152","2022-01-24","21J (Delta)","34.027778","mediocre","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1056/2022","EPI_ISL_12277153","2022-01-24","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1057/2022","EPI_ISL_12277154","2022-01-26","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1058/2022","EPI_ISL_12277155","2022-01-26","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1059/2022","EPI_ISL_12277156","2022-01-27","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GS1060/2022","EPI_ISL_12277157","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1062/2022","EPI_ISL_12277158","2022-01-24","21J (Delta)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GU0001/2022","EPI_ISL_12277159","2022-02-08","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0002/2022","EPI_ISL_12277160","2022-02-08","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0003/2022","EPI_ISL_12277161","2022-02-08","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0004/2022","EPI_ISL_12277162","2022-02-08","21J (Delta)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0005/2022","EPI_ISL_12277163","2022-02-08","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0006/2022","EPI_ISL_12277164","2022-02-09","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0007/2022","EPI_ISL_12277165","2022-02-09","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0008/2022","EPI_ISL_12277166","2022-02-08","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0009/2022","EPI_ISL_12277167","2022-02-08","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0010/2022","EPI_ISL_12277168","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0011/2022","EPI_ISL_12277169","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0012/2022","EPI_ISL_12277170","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0013/2022","EPI_ISL_12277171","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0014/2022","EPI_ISL_12277172","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0015/2022","EPI_ISL_12277173","2022-02-10","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0016/2022","EPI_ISL_12277174","2022-02-10","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0178/2022","EPI_ISL_12277175","2022-04-04","21L (Omicron)","117.361111","bad","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GU0179/2022","EPI_ISL_12277176","2022-04-04","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1063/2022","EPI_ISL_12277177","2022-01-26","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1064/2022","EPI_ISL_12277178","2022-01-25","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1065/2022","EPI_ISL_12277179","2022-01-25","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1066/2022","EPI_ISL_12277180","2022-01-25","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1067/2022","EPI_ISL_12277181","2022-01-25","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1068/2022","EPI_ISL_12277182","2022-01-24","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1070/2022","EPI_ISL_12277183","2022-01-29","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1071/2022","EPI_ISL_12277184","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1072/2022","EPI_ISL_12277185","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1073/2022","EPI_ISL_12277186","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1074/2022","EPI_ISL_12277187","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1075/2022","EPI_ISL_12277188","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1076/2022","EPI_ISL_12277189","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1077/2022","EPI_ISL_12277190","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1079/2022","EPI_ISL_12277191","2022-01-26","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1080/2022","EPI_ISL_12277192","2022-01-26","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1081/2022","EPI_ISL_12277193","2022-01-26","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1082/2022","EPI_ISL_12277194","2022-01-26","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1083/2022","EPI_ISL_12277195","2022-01-26","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1084/2022","EPI_ISL_12277196","2022-01-26","21L (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1085/2022","EPI_ISL_12277197","2022-01-28","21J (Delta)","69.444444","mediocre","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1086/2022","EPI_ISL_12277198","2022-01-28","21K (Omicron)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGVI_GS1087/2022","EPI_ISL_12277199","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1088/2022","EPI_ISL_12277200","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1089/2022","EPI_ISL_12277201","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1090/2022","EPI_ISL_12277202","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1091/2022","EPI_ISL_12277203","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1092/2022","EPI_ISL_12277204","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GS1093/2022","EPI_ISL_12277205","2022-01-25","21K (Omicron)","0","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGVI_GU0017/2022","EPI_ISL_12277206","2022-02-09","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0018/2022","EPI_ISL_12277207","2022-02-09","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0019/2022","EPI_ISL_12277208","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0020/2022","EPI_ISL_12277209","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0022/2022","EPI_ISL_12277210","2022-02-10","21K (Omicron)","0","good","Hospital Kuala Kubu Bharu","MGVI"
"hCoV-19/Malaysia/MGVI_GU0023/2022","EPI_ISL_12277211","2022-02-11","21L (Omicron)","0","good","Hospital Kuala Kubu Bharu","MGVI"
"hCoV-19/Malaysia/MGVI_GU0024/2022","EPI_ISL_12277212","2022-02-11","21L (Omicron)","0","good","Hospital Kuala Kubu Bharu","MGVI"
"hCoV-19/Malaysia/MGVI_GU0026/2022","EPI_ISL_12277213","2022-02-10","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0027/2022","EPI_ISL_12277214","2022-02-10","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0028/2022","EPI_ISL_12277215","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0029/2022","EPI_ISL_12277216","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0030/2022","EPI_ISL_12277217","2022-02-11","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0031/2022","EPI_ISL_12277218","2022-02-11","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0032/2022","EPI_ISL_12277219","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0033/2022","EPI_ISL_12277220","2022-02-11","21K (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0034/2022","EPI_ISL_12277221","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGVI_GU0035/2022","EPI_ISL_12277222","2022-02-11","21L (Omicron)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/IMR_CV03886/2022","EPI_ISL_12289469","2022-02-11","21L (Omicron)","4.726598","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03896/2022","EPI_ISL_12289470","2022-02-14","21L (Omicron)","7.536639","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03899/2022","EPI_ISL_12289471","2022-02-15","21J (Delta)","0","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03938/2022","EPI_ISL_12289472","2022-03-06","21L (Omicron)","2.966049","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03940/2022","EPI_ISL_12289473","2022-03-07","21L (Omicron)","14.751289","good","Hospital Kuala Penyu","IMR"
"hCoV-19/Malaysia/IMR_CV03976/2022","EPI_ISL_12289474","2022-03-13","21L (Omicron)","4.710508","good","Hospital Kuala Lumpur","IMR"
"hCoV-19/Malaysia/IMR_CV03985/2022","EPI_ISL_12289475","2022-02-14","21L (Omicron)","5.518642","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV04121/2022","EPI_ISL_12289476","2022-03-28","21L (Omicron)","4.726598","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV04129/2022","EPI_ISL_12289477","2022-03-08","21L (Omicron)","35.42454","mediocre","Hospital Selayang","IMR"
"hCoV-19/Malaysia/IMR_CV04136/2022","EPI_ISL_12289478","2022-03-29","21L (Omicron)","44.691701","mediocre","Hospital Selayang","IMR"
"hCoV-19/Malaysia/IMR_CV04162/2022","EPI_ISL_12289479","2022-02-26","21L (Omicron)","4.726598","good","Hospital Pulau Pinang","IMR"
"hCoV-19/Malaysia/IMR_CV04179/2022","EPI_ISL_12289480","2022-03-18","21L (Omicron)","4.85631","good","Hospital Pulau Pinang","IMR"
"hCoV-19/Malaysia/IMR_CV04180/2022","EPI_ISL_12289481","2022-03-19","21L (Omicron)","2.583759","good","Hospital Pulau Pinang","IMR"
"hCoV-19/Malaysia/IMR_CV04182/2022","EPI_ISL_12289482","2022-03-25","21L (Omicron)","4.726598","good","Hospital Sungai Bakap","IMR"
"hCoV-19/Malaysia/IMR_CV04189/2022","EPI_ISL_12289483","2022-03-23","21L (Omicron)","4.726598","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_CV4202/2022","EPI_ISL_12289484","2022-03-17","21L (Omicron)","2.32845","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_CV4203/2022","EPI_ISL_12289485","2022-03-14","21L (Omicron)","24.557531","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_CV4205/2022","EPI_ISL_12289486","2022-03-15","21K (Omicron)","5.154582","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_CV03919/2022","EPI_ISL_12289490","2022-02-22","21L (Omicron)","4.742716","good","Pejabat Kesihatan Daerah Tenom","IMR"
"hCoV-19/Malaysia/IMR_CV03923/2022","EPI_ISL_12289491","2022-02-26","21L (Omicron)","36","mediocre","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03884/2022","EPI_ISL_12289492","2022-02-11","21L (Omicron)","4.710508","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03935/2022","EPI_ISL_12289493","2022-03-07","21L (Omicron)","13.217452","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03936/2022","EPI_ISL_12289494","2022-03-07","21L (Omicron)","35.292401","mediocre","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03939/2022","EPI_ISL_12289495","2022-02-24","21L (Omicron)","11.979067","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03941/2022","EPI_ISL_12289496","2022-02-28","21L (Omicron)","9.050785","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03942/2022","EPI_ISL_12289497","2022-03-02","21L (Omicron)","6.273008","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03943/2022","EPI_ISL_12289498","2022-03-01","21L (Omicron)","4.710508","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03944/2022","EPI_ISL_12289499","2022-03-11","21L (Omicron)","4.710508","good","Hospital Tawau","IMR"
"hCoV-19/Malaysia/IMR_CV03945/2022","EPI_ISL_12289500","2022-03-08","21L (Omicron)","10.987997","good","Hospital Tawau","IMR"
"hCoV-19/Malaysia/IMR_CV03947/2022","EPI_ISL_12289501","2022-02-17","21L (Omicron)","4.710508","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03949/2022","EPI_ISL_12289502","2022-03-11","21L (Omicron)","4.710508","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03950/2022","EPI_ISL_12289503","2022-03-09","21L (Omicron)","4.726598","good","Hospital Queen Elzabeth","IMR"
"hCoV-19/Malaysia/IMR_CV03951/2022","EPI_ISL_12289504","2022-03-10","21L (Omicron)","4.710508","good","Hospital Queen Elzabeth","IMR"
